No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
18,メガピジョット,おいかぜ,ひこう,変化,0,-,16,,4ターンの間味方の場をおいかぜ状態にする。,2026/4/10,TRUE
18,メガピジョット,はねやすめ,ひこう,変化,0,-,8,,自分のHPを最大HPの1/2回復する。ひこうタイプが使うとそのターン中ひこうタイプでなくなる。,2026/4/10,
18,メガピジョット,フェザーダンス,ひこう,変化,0,100,16,,相手の攻撃を2段階下げる。,2026/4/10,
18,メガピジョット,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
18,メガピジョット,こうそくいどう,エスパー,変化,0,-,20,,自分の素早さを2段階上げる。,2026/4/10,
18,メガピジョット,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
18,メガピジョット,はがねのつばさ,はがね,物理,70,90,20,1,10%の確率で自分の防御を1段階上げる。,2026/4/10,
24,アーボック,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
24,アーボック,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
24,アーボック,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
24,アーボック,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
24,アーボック,まきつく,ノーマル,物理,15,90,20,1,相手をバインド状態にする。,2026/4/10,
24,アーボック,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
24,アーボック,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
24,アーボック,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
24,アーボック,はきだす,ノーマル,特殊,,100,12,,たくわえる状態の数値が多いほど威力が上がる。威力100ー300。たくわえる状態ではない場合、この技は失敗する。,2026/4/10,
24,アーボック,のみこむ,ノーマル,変化,0,-,12,,たくわえる状態の数値が多いとHPを多く回復する。1回だと最大HPの1/4回復する。2回だと最大HPの1/2回復する。3回だと全回復する。たくわえる状態ではない場合、この技は失敗する。,2026/4/10,
24,アーボック,たくわえる,ノーマル,変化,0,-,20,,自分の防御・特防を1段階上げる。たくわえる状態を1増やす。最大3回までたくわえられる。,2026/4/10,
24,アーボック,いたみわけ,ノーマル,変化,0,-,20,,自分と相手の残りHPを足して互いに1/2ずつに分ける。,2026/4/10,
24,アーボック,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
24,アーボック,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
24,アーボック,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
24,アーボック,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
24,アーボック,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
24,アーボック,へびにらみ,ノーマル,変化,0,100,20,,相手をまひ状態にする。,2026/4/10,TRUE
24,アーボック,いやなおと,ノーマル,変化,0,85,20,,相手の防御を2段階下げる。,2026/4/10,
24,アーボック,タネばくだん,くさ,物理,80,100,16,1,通常の攻撃技。,2026/4/10,
24,アーボック,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
24,アーボック,ギガドレイン,くさ,特殊,75,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/4/10,
24,アーボック,ほのおのキバ,ほのお,物理,65,95,16,1,10%の確率で相手をやけど状態にする。10%の確率で相手をひるませる。,2026/4/10,
24,アーボック,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
24,アーボック,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
24,アーボック,かみなり,でんき,特殊,110,70,12,1,30%の確率で相手をまひ状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/4/10,
24,アーボック,かみなりのキバ,でんき,物理,65,95,16,1,10%の確率で相手をまひ状態にする。10%の確率で相手をひるませる。,2026/4/10,
24,アーボック,きゅうけつ,むし,物理,80,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/4/10,
24,アーボック,はいよるいちげき,むし,物理,70,90,12,1,相手の特攻を1段階下げる。,2026/4/10,
24,アーボック,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,TRUE
24,アーボック,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
24,アーボック,ダストシュート,どく,物理,120,80,8,1,30%の確率で相手をどく状態にする。,2026/4/10,TRUE
24,アーボック,どくづき,どく,物理,80,100,20,1,30%の確率で相手をどく状態にする。,2026/4/10,TRUE
24,アーボック,どくどく,どく,変化,0,90,12,,相手をもうどく状態にする。どくタイプが使うと相手に必ず命中する。,2026/4/10,
24,アーボック,どくどくのキバ,どく,物理,50,100,16,1,50%の確率で相手をもうどく状態にする。,2026/4/10,
24,アーボック,ゲップ,どく,特殊,120,90,12,1,戦闘中にきのみを食べていない場合、この技は失敗する。,2026/4/10,
24,アーボック,ヘドロウェーブ,どく,特殊,95,100,12,1,10%の確率で相手をどく状態にする。,2026/4/10,
24,アーボック,ヘドロばくだん,どく,特殊,90,100,12,1,30%の確率で相手をどく状態にする。,2026/4/10,
24,アーボック,ベノムショック,どく,特殊,65,100,12,1,相手がどく、もうどく状態の場合威力が2倍になる。,2026/4/10,
24,アーボック,アシッドボム,どく,特殊,40,100,20,1,相手の特防を2段階下げる。,2026/4/10,
24,アーボック,とぐろをまく,どく,変化,0,-,20,,自分の攻撃、防御、命中率を1段階上げる。,2026/4/10,TRUE
24,アーボック,どくびし,どく,変化,0,-,20,,相手の場をどくびし状態にする。,2026/4/10,TRUE
24,アーボック,いえき,どく,変化,0,100,12,,相手をとくせいなし状態にする。,2026/4/10,TRUE
24,アーボック,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
24,アーボック,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
24,アーボック,じだんだ,じめん,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
24,アーボック,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
24,アーボック,マッドショット,じめん,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
24,アーボック,どろかけ,じめん,特殊,20,100,12,1,相手の命中率を1段階下げる。,2026/4/10,
24,アーボック,こおりのキバ,こおり,物理,65,95,16,1,10%の確率で相手をこおり状態にする。10％の確率で相手をひるませる。,2026/4/10,TRUE
24,アーボック,くろいきり,こおり,変化,0,-,20,,全体の場の能力変化をなくす。,2026/4/10,
24,アーボック,サイコファング,エスパー,物理,85,100,12,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,TRUE
24,アーボック,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
24,アーボック,うらみ,ゴースト,変化,0,100,12,,相手が最後に使用した技のPPを4減らす。,2026/4/10,
24,アーボック,ワイドブレイカー,ドラゴン,物理,60,100,16,1,相手の攻撃を1段階下げる。,2026/4/10,
24,アーボック,ドラゴンテール,ドラゴン,物理,60,90,12,1,相手に控えがいる場合、相手をランダムに交代させる。,2026/4/10,TRUE
24,アーボック,スケイルショット,ドラゴン,物理,25,90,20,2～5,2ー5回連続で攻撃する。自分の防御を1段階下げ、素早さを1段階上げる。,2026/4/10,
24,アーボック,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
24,アーボック,かみくだく,あく,物理,80,100,16,1,20%の確率で相手の防御を1段階下げる。,2026/4/10,TRUE
24,アーボック,うっぷんばらし,あく,物理,75,100,8,1,使ったターンに自分の能力が下がっている場合威力が2倍になる,2026/4/10,
24,アーボック,ふいうち,あく,物理,70,100,8,1,相手が攻撃を選んでおりかつこの技を使ったターン中、まだ攻撃をしていない時でないと失敗する。,2026/4/10,TRUE
24,アーボック,はたきおとす,あく,物理,65,100,20,1,相手が道具を持っていると威力が1.5倍になる。相手の道具を失わせる。,2026/4/10,
24,アーボック,ぶんまわす,あく,物理,60,100,20,1,通常の攻撃技。,2026/4/10,
24,アーボック,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
24,アーボック,かみつく,あく,物理,60,100,20,1,30%の確率で相手をひるませる。,2026/4/10,
24,アーボック,しっぺがえし,あく,物理,50,100,12,1,相手より後に攻撃すると技の威力が2倍になる。,2026/4/10,
24,アーボック,ふくろだたき,あく,物理,,100,12,,手持ちのポケモンの数だけ相手を攻撃する。ひんしや状態異常のポケモンは数えない。技の威力は手持ちポケモンのこうげきで計算する。,2026/4/10,
24,アーボック,あくのはどう,あく,特殊,80,100,16,1,20%の確率で相手をひるませる。,2026/4/10,
24,アーボック,バークアウト,あく,特殊,55,95,16,1,相手の特攻を1段階下げる。,2026/4/10,
24,アーボック,すりかえ,あく,変化,0,100,12,,相手と自分が持つ道具を入れ替える。,2026/4/10,
24,アーボック,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
25,ピカチュウ,くさむすび,くさ,特殊,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/4/10,TRUE
